X,Y,objectid,id,name,text_,tickets,tickets_info,images,url,place_address,latitude,longitude,place,date_from,date_to,first_image
16.6225834003888,49.1996800997494,150,91792,"Dialogy nového příběhu: Vlado Lobotka &#8211; Myslet změnu","Dialogy nového příběhu jsou diskuzní platformou veřejnosti s osobnostmi, které z perspektivy různých oborů ohledávají naši budoucnost. Zapojte se i vy do Dialogu a přijďte.
Myslet změnu
S Vladem budeme mluvit zejména o dějinách a současnosti. Budeme mluvit o tom, kam se naše západní mysl ve svém příběhu zatoulala a jakým způsobem utváří budoucnost. Dotkneme se tak toho, co se dá nazývat jako příběh starý a co může znamenat paradigmatická změna v tvorbě příběhu nového. Budeme mimo jiné mluvit o vzdělání, jeho spirituálním rozměru a integrální filozofii. Povídat si budeme také o tom, čemu říkáme zánik či transformace civilizací.
Vlado Lobotka
Vystudoval historii na Komenského univerzitě v Bratislavě a filozofii se zaměřením na kosmologii a vědomí na California Institute of Integral Studies v San Francisku. Zajímá se o integrální filozofii, transpersonální a hlubinnou psychologii. Studuje posuny v paradigmatech a teorie dějin zaměřené na dynamiku vzniku a zániku komplexních civilizací. Napsal knihu Cesta k sjednocenému kosmu, založil Institut Gaia a je členem iniciativy nextRenaissance, Škola pro budoucnost a Za živé univerzity. Ve volném čase se věnuje překládání knih (Vášeň západní mysli, Kvantové otázky, Nová renesance) a permakultuře. V současnosti si na Univerzitě Komenského dělá doktorát a vyučuje kurzy věnované kulturním dějinám a evoluci vědomí.
Martin Nawrath
Vystudoval biochemii na přírodovědecké fakuktě MU v Brně. Je facilitátorem, terapeutem a básníkem. Inspiruje se zejména u C.G. Junga a jeho pokračovatelů, mimo jiné v procesově orientované psychologii Arnolda Mindella, archetypální psychologii Jamese Hillmana a Thomase Moora a nové kosmologii Briana Swimma. To vše se snaží propojit v kontextu své práce v oblasti ochrany životního prostředí. Zajímá se o znamení doby, v současné době tedy zejména klimatickou krizi. Koncept Dialogů Nového příběhu inicioval jako snahu přispět ke střípkům obrazu nového světa, ve kterém budeme se zkoušenou přírodou ve větší rovnováze.
Program podzimního cyklu rozhovorů:
30. 9. Vlado Lobotka: Myslet změnu
21. 10. Lucie Smolková: Mladýma očima
11. 11. Ján Markoš: Myšlení bláznivé doby",Zdarma - ,,"https://www.gotobrno.cz/wp-content/uploads/2017/08/kaznice-na-cejlu01_marek-rakovsky.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/kaznice-na-cejlu03_marek-rakovsky.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/kaznice-na-cejlu02_marek-rakovsky.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/areal-byvale-veznice-na-cejlu_4_jenco_michal.jpg",https://www.gotobrno.cz/akce/dialogy-noveho-pribehu-vlado-lobotka-myslet-zmenu/,"Bratislavská 68, Zábrdovice, Brno, Česko",49.1996801,16.6225834,,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/08/kaznice-na-cejlu01_marek-rakovsky.jpg
16.6175242719649,49.198936602833,151,90310,Vegan fest,"Zajímá tě veganský životní styl, který je nejen ohleduplný vůči zvířatům, ale také ekologický a zdravý?
Přijď zjistit, jak se stát dobrovolníkem či dobrovolnicí VeganFestu, který se nese ve znamení etické volby. Součástí prezentace bude i výstava fotek z předchozích let.
Festival nabízí přednášky, tematické workshopy, stánky s veganským občerstvením.",Zdarma - ,,https://www.gotobrno.cz/wp-content/uploads/2017/07/brno-panorama-zapad-slunce.jpg,https://www.gotobrno.cz/akce/vegan-fest/,"Bratislavská 26, 602 00",49.1989366,16.61752427,,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/07/brno-panorama-zapad-slunce.jpg
16.6094269999277,49.1921197001875,152,82831,ARNOLD SCHOENBERG CHOR,"30. 9. 2020 v 19 h
Divadlo Reduta, Mozartův sál, NdB
Sbormistr: Erwin Ortner
Arnold Schönberg: Drei Volksliedsätze Op. 49 (výběr)
Arvo Pärt: Nunc dimittis
Josef Suk: Deset zpěvů pro ženský sbor s průvodem klavíru na čtyři ruce Op. 15
Johann Nepomuk David: Zehn Volksliedsätze (výběr)
Arvo Pärt: Virgencita
Johannes Brahms: Liebeslieder Walzer Op. 52 (65)",,,"https://www.gotobrno.cz/wp-content/uploads/2017/06/reduta-3899_bouska_vyrez-e1501528882701.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/mozart_-monika-hlavacova-pocket-media-s-r-o-e1501274199391.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/foayer-reduta.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/mozartuv_sal_reduta_.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/reduta-sal.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/mozart01_monika-hlavacova-pocket-media-s-r-o-e1501274182207.jpg",https://www.gotobrno.cz/akce/arnold-schoenberg-chor/,"Zelný trh 313/4, Brno-město, Brno, Česko",49.1921197,16.609427,,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/06/reduta-3899_bouska_vyrez-e1501528882701.jpg
16.5930574999685,49.2274928997419,153,83885,Mandarinková izba,"Informace pro majitele vstupenek:
Z důvodu nařízení bezpečností rady státu jsme nuceni divadelní představení Mandarinková izba plánovaná na 1.4.2020, přesunout na nový termín.
Nový termín je 30.9.2020. Vstupenky zůstávají v platnosti tak, jak byly zakoupeny. Omlouváme se za komplikace.
Info ke vstupenkám
Komedie plná francouzského espritu a šarmu nabízí vtipné jednoaktové příběhy s překvapivým, někdy přímo detektivním závěrem. Čtyři herci se převtělují do více postav a osudů. Všechny se odehrávají v malém pařížském hotelu a v záhadném pokoji, zvaném mandarinkový, který má svůj vlastní příběh.
Mandarinková izba dává prostor režisérovi i hercům vrátit se k schopnosti využit divadelní řemeslo v nejlepším smyslu slova. Každý herec má v této komedii mnoho převleků, např. Maroš Kramár jich má ve dvouhodinovém příběhu až osm… Herecky náročné dílo, které je podané s lehkostí a s humorem.
Výjimečné divadelní představení, které již 17 sezon baví nejen bratislavské publikum.
Nevhodné pro děti do 15 let
Délka představení: cca 120 min plus přestávka
Hrají: Maroš Kramár, Zuzana Tlučková, Pavol Topoľský, Bibiana Ondrejková
Autor divadelní hry: Robert Thomas
Režie: Ľubomír Vajdička
Země původu: Slovensko",Dospělí - ,,https://www.gotobrno.cz/wp-content/uploads/2017/06/semilaso_m-bouska.jpg,https://www.gotobrno.cz/akce/mandarinkova-izba-3/,"Palackého tř. 832, Brno-Brno-Královo Pole, Česko",49.2274929,16.5930575,,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/06/semilaso_m-bouska.jpg
16.6081230000714,49.1950509997518,154,90440,Brněnský varhanní festival: Narozeninový koncert,"Alena Veselá (Brno) &#8211; varhany
a její host Hana Bartošová
&nbsp;
„Narozeninový koncert“

N. Clérambault, C. Franck, F. Peeters, B. Martinů, Z. Pololáník

Závěrečný recitál poslední zářijový den s podtitulem  Narozeninový koncert je důvodem k oslavě. Profesorka Alena Veselá, zakladatelka dnešního Brněnského varhanního festivalu, oslavila v tomto roce skutečně neobvyklé narozeniny, 97 let. Její Narozeninový koncert 7. 7., který tradičně festival zakončuje, se letos v tomto datu konat nemohl. Závěr časově neobvyklého podzimního festivalového setkávání bude dodatečně paní profesorce Aleně Veselé věnován. Zakladatelka a patronka festivalu usedne jako obvykle za milovaný nástroj a předvede své nestárnoucí umění. Přizvala si svou bývalou studentku, dnes již renomovanou umělkyni, Hanu Bartošovou, současnou dramaturgyni celého festivalu. Tyto dvě ženy se zasloužily o existenci i každoroční konání Brněnského varhanního festivalu a koncert bude tedy dvojí oslavou narozenin &#8211; zakladatelky festivalu a jeho 40. ročníku.
&nbsp;
&nbsp;",,,https://www.gotobrno.cz/wp-content/uploads/2020/08/brnensky-varhani-festival-prof-hana-vyrez-scaled-e1598599077220.jpg,https://www.gotobrno.cz/akce/brnensky-varhanni-festival-narozeninovy-koncert/,,49.195051,16.608123,,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/08/brnensky-varhani-festival-prof-hana-vyrez-scaled-e1598599077220.jpg
16.6125059998185,49.195622700094,155,89577,Hm / Solárium,"Skupina Hm&#8230;…
„Možná jsem prostě jenom naivní snílek,“ zpívají popfolkoví Hm… ve své písničce V myčce, která dokonale vystihuje dobrosrdečnou upejpavost pražské čtveřice. Ta vznikla už v první polovině 90. let a loni vydala optimistickou nahrávku s příhodným jménem Nevadí. Vší laskavosti navzdory však Hm… vytváří uvěřitelný doprovod unikavé dospělosti a dokážou jít i pro ostré slovo – vždy ale s dobrým úmyslem. Kdyby se vyhlášená kanadská slušnost převtělila do kapely, hrála by jako nezbední konzervatoristé z Hm….
Solárium
Z ložnice Ondřeje Kyase do srdcí posluchačů. Tvůrčí záhony brněnských Květů plodí v posledních letech jednu radost za druhou – ze semínka projektu YM, který dal vzniknout sólovým nahrávkám Marta E. Kyšperského a Aleše Pilgra, vzešlo loni na podzim i Solárium. Na rozdíl od zbylých dvou nahrávek zde prakticky nehostují spoluhráči z Květů a před posluchači rozkvétá intimní, introvertní pop, jehož autor čerpá rovnou měrou z folku i elektroniky, indie kytar i synťáků. Jako kdybyste místo šňupání Čar života začali inhalovat heřmánkový čaj.
Akce je součástí Průběžného festivalu Vinyla.
Projekt Hudebních cen Vinyla 2020 se koná za finanční podpory Ministerstva kultury ČR, statutárního města Brna, hlavního města Prahy a Státního fondu kultury ČR.","Dospělí - 150&nbsp;Kč","Předprodej skrze Goout od 150 Kč, na místě 190 Kč",https://www.gotobrno.cz/wp-content/uploads/2017/08/kabinet-muz-2.jpg,https://www.gotobrno.cz/akce/hm-solarium/,"Sukova 4, Brno-město, Brno, Česko",49.1956227,16.612506,,2020/09/30 00:00:00+00,2020/09/30 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/08/kabinet-muz-2.jpg
16.6081230000714,49.1950509997518,156,40327,Den architektury Brno,"Začátek října bude opět ve znamení architektury. Od 1. do 7. října zamíří festival Den architektury do stovky měst a obcí napříč Čechami, Moravou a Slovenskem. Jeho bohatý program, čítající několik stovek akcí, nabídne zdarma procházky, cyklovyjížďky, přednášky nebo workshopy a zaměří se tentokrát na udržitelnost a enviromentální aspekty či sociální přesah a prospěšnost architektury. 
V rámci festivalu tak kromě současných realizací a historicky významných budov navštívíme například ekologická centra, bývalé dělnické kolonie, středověké klášterní lazarety nebo domy s pečovatelskou službou, ale také sociálně vyloučené lokality. To vše s poutavým výkladem odborníků na dané téma. „V letošním roce vzdáme také hold hned několika významným osobnostem architektury. Připomeneme výročí Adolfa Loose, Josefa Gočára nebo Otakara Novotného. Zaměříme se na realizace Jaroslava Fragnera nebo současné realizace architekta Zdeňka Fránka,“ dodává zakladatelka a ředitelka Dne Architektury, architektka Marcela Steinbachová.
Součástí festivalu je tradičně i projekt Hurá dovnitř!, který zpřístupňuje veřejnosti běžně nepřístupné budovy, program pro děti i první český architektonický filmový festival Film a architektura, jenž letos po deváté přinese na plátna kin zejména zahraniční snímky, věnované architektuře a urbanismu.
Program bude průběžně aktualizován na www.denarchitektury.cz.",,,https://www.gotobrno.cz/wp-content/uploads/2018/09/den-architektury.jpg,https://www.gotobrno.cz/akce/den-architektury-brno/,,49.195051,16.608123,,2020/10/01 00:00:00+00,2020/10/07 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2018/09/den-architektury.jpg
16.60883810036,49.193116099747,157,89317,Tematické prohlídky: Po stopách Ernsta Wiesnera,"Město Brno je významné z mnoha hledisek. Jako architektonický komplex je utvářen mnoha stavebními styly a jedním z těchto stylů je funkcionalismus. Budovy, které se pyšní znaky funkcionalismu, projektovalo několik významných architektů, podle jejichž návrhů je postaveno mnoho významných staveb v Brně.

Mezi tyto architekty patří také Ernst/Arnošt Wiesner. Jeho stavby jsou pro Brno charakteristické (nejen původně projektované budovy peněžních ústavů, reprezentativních soukromých vil, ale také budova krematoria). Proto význam Ernsta Wiesnera a jeho důležité stavby stojí za to připomenout v tematické prohlídce a prohlédnout si ve středu Brna alespoň jejich exteriéry.

Sraz: nádvoří Staré radnice
Délka prohlídky: 2 hodiny
Průvodce: Jana Čuprová, Zdeňka Pitrunová
Prohlídky z cyklu Tematické prohlídky",,"120 Kč dospělí
60 Kč děti od 7 let, studenti, senioři, ZTP, ZTP/P
Zdarma děti do 6 let","https://www.gotobrno.cz/wp-content/uploads/2017/05/stara-radnice-infocentrum-pod-krokodylem-e1498945693466.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/07/stara-radnice-monika-hlavacova.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/10/vez-stare-radnice_-pohled_tic.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_stara-radnice-turisti-e1498831073811.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_stara-radnice-krokodyl-e1501584742980.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/10/letni-scena_podium.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/07/jan_caga_stara-radnice-kolo-e1498946075708.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/stara-radnice-nadvori-brno.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/stara-radnice-brno-1-e1503665790233.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/radnice-e1498945361824.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/infocentrum-pod-krokodylem-2.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/infocentrum-pod-krokodylem-1.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/07/jan_caga_stara-radnice-e1498946030170.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/piřík_Radnice-9-k-e1498945396605.jpg",https://www.gotobrno.cz/akce/tematicke-prohlidky-po-stopach-ernsta-wiesnera/,"Radnická 8, Brno-Brno-střed, Česko",49.1931161,16.6088381,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/05/stara-radnice-infocentrum-pod-krokodylem-e1498945693466.jpg
16.6175242719649,49.198936602833,158,92108,Info meet-up,"Info meet-up
Zajímá tě, jak se můžeš uplatnit jako dobrovolník/dobrovolnice v brněnských neziskovkách? Jaké příležitosti se ti nabízí? Možností je spousta, jenom si vybrat. Využij možnost konzultovat, co tě zajímá. Pokud se změní situace s vycestováním, máme pro tebe i přehled o zahraničních příležitostech.",Zdarma - ,,https://www.gotobrno.cz/wp-content/uploads/2020/09/1-10.jpg,https://www.gotobrno.cz/akce/info-meet-up/,Bratislavská 26/210 Brno,49.1989366,16.61752427,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/1-10.jpg
16.6036449001767,49.2042786002359,159,91327,Helmut Newton: Nestoudná krása,"Pro někoho perverzní a machistický, pro jiného geniální a podvratný. Helmut Newton byl bezpochyby jedním z nejvlivnějších mistrů módní fotografie, uznávaný, obdivovaný i zatracovaný&#8230;Jeho snímky žen jsou otevřeně erotické a vyzývavé, přitom elegantní a hravé. Letos by berlínský rodák a světoběžník oslavil stovku; jeho život ukončila v roce 2004 autonehoda. Narozen v roce 1920 v židovské rodině, zažil Newton řadu historických kotrmelců 20. století, které se promítly do jeho díla. V intimním dokumentu Gero von Boehma vystupují osobnosti jako Charlotte Rampling, Isabella Rossellini, Hanna Schygulla, Grace Jones, Marianne Faithfull, Claudia Schiffer, Anna Wintour a skládají sugestivní mozaiku života a díla svérázného muže, který se nikdy necítil být umělcem.(Artcam Films)","Dospělí - 130&nbsp;Kč,Studenti - 110&nbsp;Kč,Senioři - 110&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/0dc0df8b94d0b8617bfc469009ad83ef-91327.jpg,https://www.gotobrno.cz/akce/helmut-newton-nestoudna-krasa/,Cihlářská 643/19,49.2042786,16.6036449,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/0dc0df8b94d0b8617bfc469009ad83ef-91327.jpg
16.6036449001767,49.2042786002359,160,92225,Ronnie Wood: Někdo tam nahoře mě má rád,"Režisér Mike Figgis přináší intimní portrét umělce a hudebníka Ronnieho Wooda, kytaristy legendárních The Rolling Stones. Dokument vypráví jeho divoký a nespoutaný životní příběh od skromných začátků v severním Londýně, až po jeho více než 50 let trvající neuvěřitelnou kariéru. Ronnie nás provede cestou svého života – uvidíte jeho obrazy a produkce doprovázené rozhovory s jeho přáteli, hudebníky a umělci, kteří se stali důležitou součástí jeho života. Nechybí mezi nimi Mick Jagger, Keith Richards, Rod Stewart, Imelda May nebo Damien Hirst.(Pannonia Ent.)","Dospělí - 130&nbsp;Kč,Studenti - 110&nbsp;Kč,Senioři - 110&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/801f48cbed1d190eb081f64a81791fd7-92225.jpg,https://www.gotobrno.cz/akce/ronnie-wood-nekdo-tam-nahore-me-ma-rad/,Cihlářská 643/19,49.2042786,16.6036449,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/801f48cbed1d190eb081f64a81791fd7-92225.jpg
16.6094269999277,49.1921197001875,161,82783,"ZÁPISNÍK ZMIZELÉHO &#038; KLAVÍRNÍ RECITÁL JANA JIRASKÉHO","1. 10. 2020 v 19 h
Divadlo Reduta, Mozartův sál, NdB
Autor: Leoš Janáček
Tenor: Pavol Breslik
Klavír: Róbert Pechanec
Mezzosoprán: Štěpánka Pučálková
spoluúčinkují sólistky souboru Janáčkovy opery NdB
&amp; Klavírní recitál Jana Jiraského
&nbsp;",,,"https://www.gotobrno.cz/wp-content/uploads/2017/06/reduta-3899_bouska_vyrez-e1501528882701.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/mozart_-monika-hlavacova-pocket-media-s-r-o-e1501274199391.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/foayer-reduta.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/mozartuv_sal_reduta_.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/08/reduta-sal.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/mozart01_monika-hlavacova-pocket-media-s-r-o-e1501274182207.jpg",https://www.gotobrno.cz/akce/zapisnik-zmizeleho-klavirni-recital-jana-jiraskeho/,"Zelný trh 313/4, Brno-město, Brno, Česko",49.1921197,16.609427,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/06/reduta-3899_bouska_vyrez-e1501528882701.jpg
16.6146402855425,49.1877838123887,162,91809,Barma / Myanmar: Pekelný ráj (Brno),"Cestovatelský stand up o nejexotičtější zemi jihovýchodní Asie.
Dlouho uzavřená zemička mezi Thajskem a Indii skrývá víc, než by Indiana Jones stihl odhalit v deseti filmech. Pradávná historie se mezi palmami proplétá se stále živými tradicemi, o kterých si v sousedství vypráví jen nejstarší pamětníci. Kde nečarovali domorodí stavitelé pagod, tam se vyřádila sama příroda. A jestli vám nestačí se dívat, v Myanmaru je člověk pořád jen krůček od toho, aby se stal součástí šíleného vodního svátku nebo peprné historky.
Jak se průšvihy mění v nezapomenutelné zážitky? Co se skrývá za krvavými úsměvy? A proč Barmánci vypadají, jako by právě vylezli z koupelny?
KDO TO MÁ NA SVĚDOMÍ:
Přednáší Kuba Venglář ze Za horami.cz. Více informací o autorovi najdete třeba tady zahorami.cz/za-hory-za-doly/
Další přednášky pak na zahorami.cz/prednasky
PRAKTICKÉ INFO:
Vstupné 130 Kč, studenti a senioři 100 Kč.","Dospělí - 130&nbsp;Kč,Studenti - 100&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2019/08/plakat-myanmar-no-text-do-500kb.jpg,https://www.gotobrno.cz/akce/barma-myanmar-pekelny-raj-brno-2/,"Ve Vaňkovce 1, 602 00 Brno",49.18778381,16.61464029,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2019/08/plakat-myanmar-no-text-do-500kb.jpg
16.6036449001767,49.2042786002359,163,92239,Svět podle Muchy,"Alfons Mucha, autor secesních plakátů, užitého umění a obrazů, včetně monumentální Slovanské epopeje, se proslavil už na přelomu 19. a 20. století… Tak proč mu teď, ve století jednadvacátém, známý americký streetartový umělec Mear One namaloval desetimetrový portrét na fasádu domu v Los Angeles? Proč se k jeho odkazu hrdě hlásí japonský ilustrátor Yoshitaka Amano a další současní autoři fenoménu jménem manga? Nový a v mnohém překvapivě aktuální pohled na život Alfonse Muchy nabídne svěží dokumentární film režiséra Romana Vávry nazvaný Svět podle Muchy&#8230;(ČSFD.cz)",,Vstupenky je možné koupit online na www.kinoart.cz.,https://www.gotobrno.cz/wp-content/uploads/2020/09/a9083e98433e4ce16d16393bb47492bf-92239.jpg,https://www.gotobrno.cz/akce/svet-podle-muchy/,Cihlářská 643/19,49.2042786,16.6036449,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/a9083e98433e4ce16d16393bb47492bf-92239.jpg
16.6036449001767,49.2042786002359,164,92246,Léto 85,"Francouzské pobřeží v Normandii, léto roku 1985. Z rádií a kazet znějí The Cure, Bananarama a Rod Stewart. Šestnáctiletý Alexis potkává staršího, charismatického a tajemného Davida. Začíná přátelství plné plaveb na moři, výletů na motorce, nocí beze spánku, svobody a poznávání dospělého světa. Zážitky rychle nabývají na intenzitě, než se vše osudově zvrtne a Alexis se stává hlavním podezřelým v policejním vyšetřování&#8230; Režisér François Ozon (8 žen) se vrací ke kořenům mistrovsky odvyprávěným příběhem, který dokonale zprostředkovává atmosféru poloviny osmdesátých let.(Aerofilms)","Dospělí - 130&nbsp;Kč,Studenti - 110&nbsp;Kč,Senioři - 110&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/fd8a8cf260e79cf3b2608d233f2300e1-92246.jpg,https://www.gotobrno.cz/akce/leto-85/,Cihlářská 643/19,49.2042786,16.6036449,,2020/10/01 00:00:00+00,2020/10/01 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/fd8a8cf260e79cf3b2608d233f2300e1-92246.jpg
16.6089086001435,49.1975523997901,165,19666,Jeden svět Brno,"Největší dokumentární filmový festival s tematikou lidských práv na světě, který pořádá společnost Člověk v tísni.
Motto: Až naprší a uschne
Pojďte s námi hledat odpovědi, inspirovat se a diskutovat od 2. do 9. října 2020 na třech místech v centru Brna &#8211; v Univerzitním kinu Scala, Kině Art, Buranteatru.",,,https://www.gotobrno.cz/wp-content/uploads/2018/03/jeden-svet.jpg,https://www.gotobrno.cz/akce/jeden-svet-brno/,"Moravské nám. 127/3, Brno-město, Brno, Česko",49.1975524,16.6089086,,2020/10/02 00:00:00+00,2020/10/09 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2018/03/jeden-svet.jpg
16.6073642030323,49.1987373749766,166,87560,Trhy kávy 2020 Brno,"Tradiční Trhy kávy pořádané k oslavě Mezinárodního dne kávy letos proběhnou v centru Brna na Moravském náměstí u sochy Jošta!
Těšte se na více než dvě desítky pražíren a jiných prodejců s kávovou tématikou. Pražírny si nachystají jak filtrované kávy, tak kávové nápoje na bázi espressa, s kterými budou soutěžit o vaši přízeň.
Každý návštěvník dostane mapu trhů a v rámci opatření jsme zajistili bezkontaktní platby, dostatek dezinfekce a mnoho dalších vylepšení.
Více podrobností najdete na webu https://kavaspojuje.cz/trhy-kavy
Vstupné na Trhy kávy je zdarma!",,,"https://www.gotobrno.cz/wp-content/uploads/2017/05/moravske-namesti-jost-e1498826158446.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/04/dalsi-misto-e1498827225842.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_moravske-nam-leto-zahradka-e1498828081877.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_moravske-nam-leto-e1498827301614.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_moravske-nam-kasna-noc-e1498825218368.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_moravske-nam-model-brna-e1498827648555.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/12/bruslak_moravske-nam_jan_caga-5-1.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/05/jan_caga_moravske-nam-noc-e1498828235895.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/07/moravske-namesti-monika-hlavacova-e1500766132656.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/07/moravske-namesti-monika-hlavacova-2-e1501278268529.jpg,https://www.gotobrno.cz/wp-content/uploads/2017/06/moravske-namesti-socha-spravedlnosti-e1505894916355.jpg",https://www.gotobrno.cz/akce/trhy-kavy-2020-brno/,"Moravské nám. 1/1, Brno-město, 602 00 Brno-Brno-střed, Česko",49.19873738,16.6073642,,2020/10/02 00:00:00+00,2020/10/04 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2017/05/moravske-namesti-jost-e1498826158446.jpg
16.6036449001767,49.2042786002359,167,87255,Climax,"Během zimy roku 1996 se na chatě sejde třicítka tanečníků a tanečnic, aby završila přípravu na americké turné. Výchozí situace může vést k tomu, že půjde o muzikál / taneční film, ve kterém bude hodně hříšného tance, protože si postavy sborově řeknou Let´s Dance, potažmo Step Up. Akorát mají vybranější vkus, a tak na vinylech poslouchají Daft Punk a Aphex Twin. Z pití na party se ovšem v jednom nestřeženém okamžiku ztratí sangria, do které někdo přimíchá drogy, a tak chata může fungovat i jako žánrová proprieta pro (civlizační) horor, ve kterém je postupně odkrýváno, co se může stát, pokud je skupina lidí zbavena nánosu společenských zvyklostí.
P. S. Film NEdoporučujeme epileptikům /epileptičkám a těhotným ženám.","Dospělí - 110&nbsp;Kč,Studenti - 90&nbsp;Kč,Senioři - 90&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/07/471b3745fae1f717c6de42cc846fbb06.jpg,https://www.gotobrno.cz/akce/climax-3/,Cihlářská 643/19,49.2042786,16.6036449,,2020/10/02 00:00:00+00,2020/10/02 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/07/471b3745fae1f717c6de42cc846fbb06.jpg
16.6036449001767,49.2042786002359,168,91589,Postiženi muzikou,"V kapele The Tap Tap hrají a zpívají
členové Jedličkova ústavu – lidé žijící s různými druhy diagnózy, ale také s
rozličnými povahami a svérázným humorem.

Láďa stále trousí vtipné poznámky. Petr má
vlastní slovník, kterému ostatní nerozumějí. Jana si hledá partnera přes
seznamku. Všechny spojuje radost z muziky a působení v orchestru, který před
více než 20 lety založil kapelník Šimon Ornest. Přísnou rukou na hraně
despotismu, bez lítosti, ale i s velkou energií a pochopením vede své muzikanty
k uplatnění se v hudebním světě a je pro ně zároveň i oporou a přítelem.
Režisér Radovan Síbrt svým dokumentem nechává nahlédnout do života členů The
Tap Tap a umožňuje spoluprožívat jejich radosti, úspěchy, pády i bolestná
loučení.","Dospělí - 100&nbsp;Kč,Studenti - 50&nbsp;Kč,Senioři - 50&nbsp;Kč",,https://www.gotobrno.cz/wp-content/uploads/2020/09/34750344bc5000dfb6e70975fe220220-91589.jpg,https://www.gotobrno.cz/akce/postizeni-muzikou/,Cihlářská 643/19,49.2042786,16.6036449,,2020/10/02 00:00:00+00,2020/10/02 00:00:00+00,https://www.gotobrno.cz/wp-content/uploads/2020/09/34750344bc5000dfb6e70975fe220220-91589.jpg
